Brc1ccc([NH2+]c2c(-c3ccccc3)n[nH]c2-c2ccccc2)cc1
O=S1(=O)CCc2c(C3CC3)nn(-c3cccc(F)c3)c21
COc1ccc(-c2nn(-c3cccc(F)c3)c3c2CCS(=O)(=O)O3)cc1
COc1ccc(-c2nn(-c3cccc(Cl)c3)c3c2CCS(=O)(=O)O3)cc1
Cc1ccc(C)c(-n2nc(C(=O)O)c(C(=O)c3ccccc3)c2-c2ccccc2)c1
Cc1ccc(C)c(-n2nc3c(c2-c2ccccc2)c(P)nn(P)c3=O)c1
CCOP(=O)(OCC)C(Cc1cccs1)c1cn(-c2ccccc2)nc1-c1ccccc1
CCOP(=O)(CC)C(Cc1cccs1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
CCCn1c2ccc(C(=O)OCC)cc2nc1-c1ccc([N+](=O)[O-])cc1
CCCn1c2ccc(C(=O)OCC)cc2nc1-c1ccc(C(F)(F)F)cc1
[NH2+]=C1NC2(O)c3ccccc3C(=O)C2(O)N1
C#CN(C)CCc1cn(-c2cc(NC(=S)NCC)ncn2)cn1
COc1ccc(C(=O)c2nc(-c3ccc(OC)c(OC)c3)c[nH]2)cc1OC
O=C(c1nc(-c2ccc3ccccc3c2)c[nH]1)c1cccc2ccccc21
O=C(c1nc(-c2cc3c4c(ccc5c4c2C=CC5)CC=C3)c[nH]1)c1cc2ccc3cccc4ccc(c1)c2c34
Cc1ccc(C2CC3(NC2Cc2c[nH]cn2)c2ccccc2-c2nc4ccccc4nc23)cc1
COc1ccc(C2CC3(NC2Cc2c[nH]cn2)c2ccccc2-c2nc4ccccc4nc23)cc1
CCc1ccc(C(=O)OC(Cn2cncn2)c2ccc(Cl)cc2Cl)cc1
CNCCn1nc(-c2cc3ccccc3oc2=O)oc1=S
CC(C)(C)NNCCn1nc(-c2cc3ccccc3oc2=O)oc1=S
Cc1ccc(NC(=O)CCSc2nnc(C3CCCN(S(=O)(=O)c4ccc(Cl)cc4)C3)o2)cc1C
Cc1cc(C)cc(NC(=O)CCSc2nnc(C3CCCN(S(=O)(=O)c4ccc(Cl)cc4)C3)o2)c1
CCc1ccc(NC(=O)CCSc2nnc(C3CCCN(Sc4ccc(Cl)cc4)C3)o2)cc1
COc1cccc(NC(=O)CCSc2nnc(C3CCCN(S(=O)(=O)c4ccc(Cl)cc4)C3)o2)c1
Cc1cc(=O)oc2cc(OCc3ccc(-c4noc(C5CCNC5)n4)cc3)ccc12
CC1=CC(=O)OC2C=C(OCc3ccc(-c4noc(C5CCNC5)n4)cc3)C=CC12
c1ccc(-c2nnc(Cc3ncccn3)o2)cc1
COc1cc(-c2nnc(Cc3ncccn3)o2)cc(OC)c1OC
c1cnc(Cc2nnc(-c3ccc4ccccc4c3)o2)nc1
Oc1ccc(-c2nnc(Nc3ccncc3)o2)cc1
Fc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)c(F)c1
FC(F)(F)c1ccc(-c2nnc(NC3CCN(Cc4ccccc4)CC3)o2)cc1
Fc1ccc(-c2nnc(CNC3CCN(Cc4ccccc4)CC3)o2)c(F)c1
FC(F)(F)c1ccc(-c2nnc(CNC3CCN(Cc4ccccc4)CC3)o2)cc1
FC(F)(F)Oc1ccc(-c2nnc(CNC3CCN(Cc4ccccc4)CC3)o2)cc1
CCN(CC)c1ccc2c(c1)oc(=O)cc2-c1nnc(-c2ccc(Br)cc2)o1
CCN(CC)c1ccc2c(c1)oc(=O)cc2-c1nnc(-c2ccc(Br)cc2)o1
COc1cc(C=Cc2nnc(-c3ccccc3)o2)ccc1O
COc1cc(C=Cc2nnc(-c3ccc(O)cc3)o2)ccc1O
COc1cc(C=Cc2nnc(-c3ccccc3O)o2)ccc1O
COc1cc(C=Cc2nnc(-c3ccc(O)cc3O)o2)ccc1O
COc1cc(C=Cc2nnc(-c3ccc(C)cc3)o2)ccc1O
COc1cc(C=Cc2nnc(-c3ccc(C(F)(F)F)cc3)o2)ccc1O
COc1cc(C=Cc2nnc(-c3ccc(OC(F)(F)F)cc3)o2)ccc1O
COc1cc(C=Cc2nnc(-c3ccc(Cl)cc3)o2)ccc1O
COc1cc(C=Cc2nnc(-c3ccc(Cl)cc3Cl)o2)ccc1O
COc1cc(C=Cc2nnc(-c3ccc(F)cc3)o2)ccc1O
COc1cc(C=Cc2nnc(-c3ccc(F)cc3F)o2)ccc1O
Cc1ccc(-c2nnc(NC3CCN(Cc4ccccc4)C3)o2)cc1
Fc1ccc(-c2nnc(NC3CCN(Cc4ccccc4)C3)o2)c(F)c1
COc1ccc(NC(=S)N2N=C(c3ccccc3O)CC2c2ccccc2O)cc1
CN(C)CCN1CCN(C(=S)SCC(=O)N2N=C(c3ccco3)CC2c2ccc3c(c2)OCO3)CC1
Cc1ccc(C2CC(c3ccco3)=NN2C(=O)CSC(=S)N2CCN(CCN(C)C)CC2)cc1
COc1ccc(C2CC(c3ccco3)=NN2C(=O)CSC(=S)N2CCN(CCN(C)C)CC2)cc1
CN1CCN(C(=S)SCC(=O)N2N=C(c3ccco3)CC2c2ccc3c(c2)OCO3)CC1
CCN1CCN(C(=S)SCC(=O)N2N=C(c3ccco3)CC2c2ccc3c(c2)OCO3)CC1
O=C(CSC(=S)N1CCSCC1)N1N=C(c2ccco2)CC1c1ccc2c(c1)OCO2
O=C(O)COc1ccc(C2CC(c3c[nH]c4ccccc43)=NN2C(=O)c2ccccc2)cc1
O=C(c1ccccc1)N1N=C(c2c[nH]c3ccccc23)CC1c1ccccc1
Cc1ccc(-c2ccc3cc(C4CC(c5cccs5)=NN4)cnc3c2)s1
COc1ccc(C2CC(c3ccc(N)cc3)=NN2C(=O)C(C)c2ccc(CC(C)C)cc2)cc1O
CC(C)Cc1ccc(C(C)C(=O)N2N=C(c3ccc(N)cc3)CC2c2ccc(O)cc2O)cc1
